name,lat,lon,province,population,feature_code,geonameid
molins de rei,41.41667,2.01667,Barcelona,24805,PPL,3116562
molledo,43.14974,-4.04239,Cantabria,1610,PPLA3,3116556
mollerussa,41.63333,0.9,Lleida,14729,PPLA3,3116554
mollet de peralada,42.35959,3.00034,Girona,180,PPLA3,3116552
mollet del valles,41.54026,2.21306,Barcelona,52242,PPL,3116553
mollina,37.12534,-4.65686,Malaga,5239,PPLA3,2513717
mollo,42.34719,2.40506,Girona,350,PPL,3116551
molvizar,36.78592,-3.60783,Granada,3215,PPLA3,2513713
mombeltran,40.25987,-5.01749,Avila,1165,PPL,3116544
momblona,41.4442,-2.3466,Soria,26,PPLA3,3116543
mombuey,42.02283,-6.33027,Zamora,433,PPLA3,3116542
monachil,37.1332,-3.53724,Granada,7402,PPLA3,2513709
monasterio,40.98547,-3.09711,Guadalajara,19,PPLA3,3116535
monasterio de la sierra,42.0518,-3.19314,Burgos,48,PPLA3,3116532
monasterio de rodilla,42.45775,-3.46965,Burgos,200,PPLA3,3116530
monasterio de vega,42.23015,-5.18095,Valladolid,103,PPLA3,3116529
moncada,39.54555,-0.39551,Valencia,21953,PPLA3,2513703
moncalvillo,41.95413,-3.19886,Burgos,102,PPLA3,3116525
moncofa,39.80907,-0.14701,Castello,6475,PPL,2513700
monda,36.63027,-4.83192,Malaga,2523,PPLA3,2513699
mondariz,42.2311,-8.45839,Pontevedra,4841,PPLA3,3116514
mondariz-balneario,42.22686,-8.46728,Pontevedra,690,PPLA3,3116513
mondejar,40.32095,-3.10686,Guadalajara,2750,PPLA3,3116510
mondonedo,43.42682,-7.35833,Lugo,4183,PPL,3116506
monegrillo,41.63856,-0.4157,Zaragoza,380,PPLA3,3116498
monesma y cajigar,42.26046,0.59717,Huesca,68,PPL,3127086
monesterio,38.08333,-6.26667,Badajoz,4362,PPLA3,2513692
moneva,41.12817,-0.83591,Zaragoza,118,PPLA3,3116486
monfarracinos,41.55468,-5.70795,Zamora,924,PPLA3,3116484
monfero,43.33333,-8.01667,Coruna,2129,PPL,3116482
monflorite-lascasas,42.09446,-0.35637,Huesca,475,PPL,3116480
monforte de la sierra,40.48264,-6.05671,Salamanca,97,PPLA3,3116479
monforte de lemos,42.52165,-7.51422,Lugo,19604,PPLA3,3116478
monforte de moyuela,41.05512,-1.01411,Teruel,83,PPLA3,3116477
monforte del cid,38.38027,-0.7285,Alicante,7803,PPLA3,2513691
monistrol de calders,41.76043,2.01685,Barcelona,700,PPL,3116465
monistrol de montserrat,41.61667,1.85,Barcelona,2993,PPL,3116466
monleon,40.58192,-5.84312,Salamanca,107,PPLA3,3116462
monleras,41.18704,-6.22622,Salamanca,256,PPLA3,3116460
monover/monovar,38.42809,-0.92208,Alicante,12844,ADM3,6355464
monreal de ariza,41.29165,-2.10493,Zaragoza,173,PPLA3,3116455
monreal del campo,40.788,-1.35541,Teruel,2578,PPLA3,3116454
monreal del llano,39.56888,-2.76046,Cuenca,79,PPLA3,2513678
monreal/elo,42.70421,-1.50785,Navarra,482,PPLA3,3116456
monroy,39.63689,-6.20865,Caceres,1094,PPL,2513677
monroyo,40.78775,-0.0355,Teruel,324,PPLA3,3116452
monsagro,40.50343,-6.2711,Salamanca,162,PPLA3,3116450
monsalupe,40.76953,-4.78131,Avila,60,PPLA3,3116449
mont-ral,41.28333,1.1,Tarragona,167,PPLA3,3116247
mont-ras,41.9,3.15,Girona,1818,PPL,3116248
mont-roig del camp,41.08675,0.95925,Tarragona,12702,PPL,3116246
montagut i oix,42.27185,2.52857,Girona,978,PPL,3115221
montalban,40.83278,-0.80178,Teruel,1162,PPLA3,3116441
montalban de cordoba,37.57996,-4.74935,Cordoba,4635,PPLA3,2513671
montalbanejo,39.73369,-2.49911,Cuenca,126,PPLA3,2513670
montalbo,39.87994,-2.67038,Cuenca,759,PPLA3,2513667
montalvos,39.16667,-2.01667,Albacete,124,PPLA3,2513665
montamarta,41.64724,-5.80402,Zamora,618,PPLA3,3116436
montan,40.03333,-0.55,Castello,415,PPLA3,3116435
montanchez,39.22548,-6.14914,Caceres,1936,PPLA3,2513659
montanejos,40.06667,-0.51667,Castello,620,PPLA3,3116425
montanuy,42.55272,0.68843,Huesca,230,ADM3,6358373
montarron,40.90675,-3.11495,Guadalajara,31,PPLA3,3116415
montaverner,38.88779,-0.4916,Valencia,1815,ADM3,6362038
montblanc,41.37636,1.16163,Tarragona,7356,PPLA3,3116411
montbrio del camp,41.11667,1,Tarragona,2515,PPL,3116408
montcada i reixac,41.48333,2.18333,Barcelona,34689,PPL,3116527
montclar,42.01754,1.76365,Barcelona,115,ADM3,6356159
monteagudo,41.96667,-1.68333,Navarra,1145,PPLA3,3116383
monteagudo de las salinas,39.8,-1.9,Cuenca,155,PPLA3,2513651
monteagudo de las vicarias,41.36485,-2.1696,Soria,246,PPLA3,3116378
monteagudo del castillo,40.45656,-0.81781,Teruel,43,PPLA3,3116377
montealegre de campos,41.89332,-4.90577,Valladolid,126,ADM3,6362219
montealegre del castillo,38.78856,-1.32722,Albacete,2234,PPLA3,2513649
montearagon,39.96425,-4.63214,Toledo,555,PPLA3,2513647
montecorto,36.81487,-5.29863,Malaga,0,ADM3,11395789
montederramo,42.27554,-7.50138,Ourense,894,PPLA3,3116359
montefrio,37.32308,-4.00898,Granada,6054,PPLA3,2513640
montehermoso,40.08796,-6.34984,Caceres,5884,PPLA3,3116351
montejaque,36.73684,-5.2499,Malaga,1017,PPLA3,2513639
montejicar,37.57223,-3.50527,Granada,2375,PPL,2513638
montejo,40.63246,-5.62287,Salamanca,235,PPLA3,3116349
montejo de arevalo,41.14027,-4.66414,Segovia,215,PPLA3,3116348
montejo de la sierra,41.05955,-3.52993,Madrid,354,PPLA3,3116345
montejo de la vega de la serrezuela,41.55032,-3.65406,Segovia,154,PPLA3,3116344
montejo de tiermes,41.36838,-3.20016,Soria,188,PPLA3,3116342
montella i martinet,42.35457,1.70493,Lleida,683,PPL,3116338
montellano,36.99531,-5.57145,Sevilla,7162,PPLA3,2513637
montemayor,37.6479,-4.69779,Cordoba,4123,PPLA3,2513632
montemayor de pililla,41.50874,-4.45745,Valladolid,977,PPLA3,3116334
montemayor del rio,40.34836,-5.89427,Salamanca,311,PPLA3,3116335
montemolin,38.15,-6.2,Badajoz,1494,PPL,2513628
montenegro de cameros,42.08924,-2.75406,Soria,83,PPLA3,3116329
monterde,41.17434,-1.73505,Zaragoza,152,PPLA3,3116327
monterde de albarracin,40.49708,-1.49216,Teruel,66,PPLA3,3116325
monterrei,41.95021,-7.52296,Ourense,2924,ADM3,6359868
monterroso,42.7925,-7.83425,Lugo,3969,PPLA3,3116318
monterrubio,40.84914,-4.35001,Segovia,66,PPLA3,3116317
monterrubio de armuna,41.02651,-5.64389,Salamanca,1299,PPLA3,3116315
monterrubio de la demanda,42.15063,-3.10785,Burgos,68,ADM3,6356503
monterrubio de la serena,38.58876,-5.44569,Badajoz,2650,PPLA3,2513618
monterrubio de la sierra,40.75592,-5.69329,Salamanca,185,PPLA3,3116313
montesa,38.9503,-0.652,Valencia,1353,PPLA3,2513614
montesclaros,40.10646,-4.93849,Toledo,455,PPLA3,3116307
"montesinos, los",38.02822,-0.74501,Alicante,5203,PPL,2514593
montesquiu,42.11667,2.21667,Barcelona,921,PPLA3,3116299
montferrer i castellbo,42.39999,1.32756,Lleida,1036,ADM3,6358882
montferri,41.26545,1.36517,Tarragona,502,PPLA3,3116293
montgai,41.8,0.96667,Lleida,635,PPL,3116473
montgat,41.46859,2.28001,Barcelona,10859,PPLA3,3116474
montiel,38.69802,-2.86441,Ciudad Real,1540,PPLA3,2513606
montijo,38.90839,-6.61785,Badajoz,16205,PPLA3,2513604
montilla,37.58627,-4.63805,Cordoba,23836,PPLA3,2513601
montillana,37.50168,-3.67368,Granada,1386,PPLA3,2513599
montitxelvo/montichelvo,38.89129,-0.34123,Valencia,676,PPLA3,2513607
montizon,38.34249,-3.10404,Jaen,1904,PPLA3,2513597
montmajor,42.01748,1.73502,Barcelona,473,PPL,3116279
montmaneu,41.62588,1.41502,Barcelona,187,PPL,3116278
montmelo,41.55002,2.2419,Barcelona,8830,PPL,3116276
montoliu de lleida,41.56667,0.6,Lleida,511,PPL,3116269
montoliu de segarra,41.58873,1.27596,Lleida,197,ADM3,6358883
monton,41.20667,-1.5155,Zaragoza,94,PPLA3,3116268
montorio,42.58469,-3.77724,Burgos,184,PPLA3,3116264
montornes de segarra,41.6,1.23333,Lleida,92,PPL,3116263
montornes del valles,41.54206,2.26748,Barcelona,16192,PPLA3,3116262
montoro,38.02409,-4.3834,Cordoba,9834,PPL,2513595
montroy,39.33333,-0.61667,Valencia,2902,PPLA3,2513592
montseny,41.75726,2.39944,Barcelona,303,PPL,3116237
montserrat,39.34963,-0.59021,Valencia,7133,ADM3,6362037
montuiri,39.56742,2.98189,Illes Balears,2855,PPLA3,2513590
monturque,37.47186,-4.58164,Cordoba,2004,PPLA3,2513589
monzon,41.91084,0.19406,Huesca,17263,PPLA3,3116224
monzon de campos,42.11604,-4.49283,Palencia,652,PPLA3,3116223
mora,39.68492,-3.77394,Toledo,10466,PPLA3,2513588
mora d'ebre,41.08333,0.63333,Tarragona,5704,PPL,3116216
mora de rubielos,40.2502,-0.75249,Teruel,1649,PPLA3,3116215
mora la nova,41.1,0.65,Tarragona,3285,PPL,3116205
moradillo de roa,41.55164,-3.79118,Burgos,199,PPLA3,3116213
moral de calatrava,38.82989,-3.57813,Ciudad Real,5665,PPLA3,2513580
moral de hornuez,41.46456,-3.6166,Segovia,82,PPL,3116209
moral de la reina,41.98611,-5.07208,Valladolid,208,PPLA3,3116203
moral de sayago,41.47019,-6.1006,Zamora,304,PPLA3,3116200
moraleda de zafayona,37.16723,-3.96505,Granada,3266,PPLA3,2513579
moraleja,40.06682,-6.65983,Caceres,7130,PPLA3,3116198
moraleja de enmedio,40.26125,-3.85963,Madrid,4984,PPLA3,3116191
moraleja de las panaderas,41.27636,-4.82521,Valladolid,42,PPLA3,3116190
moraleja de matacabras,41.10732,-4.95717,Avila,55,PPLA3,3116188
moraleja de sayago,41.16916,-6.00369,Zamora,260,PPLA3,3116187
moraleja del vino,41.46385,-5.65631,Zamora,1654,PPLA3,3116189
morales de campos,41.86068,-5.17252,Valladolid,166,PPLA3,3116182
morales de rey,42.06765,-5.78662,Zamora,669,PPL,3116180
morales de toro,41.53737,-5.30642,Zamora,1063,PPLA3,3116178
morales de valverde,41.93643,-5.89255,Zamora,218,PPLA3,3116177
morales del vino,41.44736,-5.7307,Zamora,2858,PPLA3,3116179
moralina,41.49001,-6.1367,Zamora,342,PPLA3,3116176
moralzarzal,40.67816,-3.9707,Madrid,12697,PPLA3,3116175
morana,42.55,-8.58333,Pontevedra,4402,PPL,3116172
morasverdes,40.60019,-6.27503,Salamanca,310,PPLA3,3116161
morata de jalon,41.47348,-1.47628,Zaragoza,1082,PPLA3,3116159
morata de jiloca,41.24797,-1.58665,Zaragoza,235,PPLA3,3116158
morata de tajuna,40.2268,-3.43269,Madrid,7515,PPLA3,3116157
moratalla,38.18928,-1.89183,Murcia,8290,PPLA3,2513562
moratilla de los meleros,40.50182,-2.94276,Guadalajara,137,PPLA3,3116153
moratinos,42.36191,-4.92831,Palencia,67,PPLA3,3116152
morcillo,40.01884,-6.39746,Caceres,415,PPLA3,3116146
morcin,43.26372,-5.89314,Asturias,2866,ADM3,6359941
moreda araba / moreda de alava,42.52571,-2.40828,Araba / Alava,246,PPLA3,3116136
morelabor,37.44714,-3.30566,Granada,742,ADM3,6357801
morella,40.61966,-0.09892,Castello,2739,PPLA3,3116121
morenilla,40.78687,-1.70717,Guadalajara,49,PPLA3,3116120
morentin,42.61286,-2.01393,Navarra,133,PPLA3,3116116
"morera, la",38.54567,-6.6531,Badajoz,739,PPL,2515745
moreruela de los infanzones,41.63118,-5.70614,Zamora,379,PPLA3,3116114
moreruela de tabara,41.79588,-5.86849,Zamora,360,PPLA3,3116113
mores,41.47326,-1.56491,Zaragoza,303,PPLA3,3116112
morga,43.31062,-2.76039,Bizkaia,406,ADM3,6362409
moriles,37.4367,-4.60761,Cordoba,3907,PPLA3,8468647
morille,40.80693,-5.69833,Salamanca,263,PPLA3,3116098
morinigo,40.97004,-5.41458,Salamanca,117,PPL,3116093
moriscos,41.00818,-5.58184,Salamanca,306,PPLA3,3116091
moron de almazan,41.41361,-2.41317,Soria,222,PPLA3,3116078
moron de la frontera,37.12084,-5.45403,Sevilla,28390,PPLA3,2513509
moronta,40.97688,-6.43103,Salamanca,94,PPLA3,3116077
moros,41.39775,-1.82839,Zaragoza,441,PPLA3,3116076
mos,42.2,-8.6,Pontevedra,15267,ADM3,3116058
moscardon,40.33295,-1.53683,Teruel,61,PPLA3,3116054
mosqueruela,40.36133,-0.4489,Teruel,544,PPLA3,3116045
mostoles,40.32234,-3.86496,Madrid,206031,PPLA3,3116025
mota de altarejos,39.88201,-2.30958,Cuenca,39,PPLA3,2513482
mota del cuervo,39.50189,-2.86994,Cuenca,6370,PPLA3,2513481
mota del marques,41.63247,-5.17681,Valladolid,393,PPLA3,3116021
motilla del palancar,39.56667,-1.88333,Cuenca,6276,PPLA3,2513480
motilleja,39.18333,-1.78333,Albacete,589,PPLA3,2513479
motril,36.75066,-3.5179,Granada,61171,PPLA3,2513477
moya,39.95,-1.36667,Cuenca,199,PPLA3,2513475
moya,28.11106,-15.58285,Las Palmas,8042,PPLA3,2513476
moyuela,41.12792,-0.92225,Zaragoza,227,PPLA3,3115982
mozarbez,40.85652,-5.65144,Salamanca,502,PPLA3,3115977
mozoncillo,41.14539,-4.18753,Segovia,1064,PPLA3,3115973
mozota,41.4841,-1.06807,Zaragoza,130,PPLA3,3115968
mucientes,41.74278,-4.76191,Valladolid,731,PPLA3,3115966
muda,42.8753,-4.39426,Palencia,100,PPLA3,3115965
"mudarra, la",41.77988,-4.94506,Valladolid,179,PPL,3119385
muduex,40.8293,-2.95899,Guadalajara,114,PPLA3,3115961
muel,41.46633,-1.08503,Zaragoza,1474,PPLA3,3115958
"muela, la",41.58014,-1.11719,Zaragoza,5062,PPL,3119384
muelas de los caballeros,42.12843,-6.33719,Zamora,209,PPLA3,3115956
muelas del pan,41.52098,-5.97032,Zamora,747,PPL,3115955
mues,42.59669,-2.22879,Navarra,96,ADM3,6359723
muga de sayago,41.38779,-6.19777,Zamora,397,PPLA3,3115945
mugardos,43.4604,-8.25507,Coruna,5456,PPLA3,3115943
muinos,41.95359,-7.97805,Ourense,1779,PPL,3115933
mula,38.04095,-1.49014,Murcia,16968,PPLA3,2513436
munana,40.59042,-5.01447,Avila,489,PPLA3,3115921
mundaka,43.40804,-2.69852,Bizkaia,1940,PPLA3,3115916
munebrega,41.25203,-1.70557,Zaragoza,361,PPLA3,3115913
munera,39.04217,-2.48068,Albacete,3757,PPL,2513421
mungia,43.35461,-2.84524,Bizkaia,16912,PPLA3,3115907
munico,40.70678,-5.02717,Avila,117,PPLA3,3115904
muniesa,41.03308,-0.81141,Teruel,572,PPLA3,3115902
munilla,42.189,-2.29506,La Rioja,123,PPLA3,3115900
munitibar-arbatzegi gerrikaitz-,43.26667,-2.58333,Bizkaia,438,PPL,3120987
munogalindo,40.60324,-4.89895,Avila,401,PPLA3,3115896
munogrande,40.82181,-4.92223,Avila,81,PPLA3,3115895
munomer del peco,40.85878,-4.87992,Avila,139,PPLA3,3115894
munopedro,40.88804,-4.47213,Segovia,340,PPLA3,3115891
munopepe,40.63408,-4.81876,Avila,106,PPLA3,3115890
munosancho,40.92097,-5.03559,Avila,122,PPLA3,3115888
munotello,40.54236,-5.04187,Avila,76,PPLA3,3115887
munoveros,41.17234,-3.95161,Segovia,191,PPLA3,3115886
muntanyola,41.88333,2.18333,Barcelona,600,PPLA3,3116421
mura,41.69943,1.97612,Barcelona,227,PPLA3,3115881
muras,43.46685,-7.72383,Lugo,754,PPLA3,3115879
murchante,42.03185,-1.65582,Navarra,3758,PPLA3,3115878
murcia,37.98704,-1.13004,Murcia,441354,PPLA,2513416
murero,41.15967,-1.48275,Zaragoza,92,PPLA3,3115876
murias de paredes,42.85027,-6.19164,Leon,483,PPLA3,3115860
muriel,41.12266,-4.84273,Valladolid,169,PPL,3115852
muriel de la fuente,41.7232,-2.86,Soria,74,PPLA3,3115853
muriel viejo,41.78261,-2.91522,Soria,81,PPLA3,3115847
murieta,42.65618,-2.15452,Navarra,352,PPLA3,3115845
murillo de gallego,42.2289,-0.81622,Zaragoza,203,ADM3,6362872
murillo de rio leza,42.40099,-2.32464,La Rioja,1787,PPLA3,3115837
murillo el cuende,42.35731,-1.60247,Navarra,687,ADM3,6359726
murillo el fruto,42.39272,-1.46034,Navarra,683,PPLA3,3115835
murla,38.76037,-0.08208,Alicante,598,PPLA3,2513408
muro,39.73661,3.05559,Illes Balears,6963,PPLA3,2513406
muro de aguas,42.13364,-2.11175,La Rioja,65,PPLA3,3115829
muro de alcoy,38.7812,-0.43608,Alicante,9010,PPL,2513403
muro en cameros,42.22509,-2.53038,La Rioja,48,PPLA3,3115826
muros,42.77617,-9.06032,Coruna,9437,PPLA3,3115824
muros de nalon,43.54277,-6.10348,Asturias,1911,PPL,3115823
murtas,36.88504,-3.10945,Granada,621,PPLA3,2513400
murueta,43.35433,-2.68461,Bizkaia,302,PPL,3115814
muruzabal,42.69051,-1.76931,Navarra,282,PPLA3,3115812
museros,39.56667,-0.35,Valencia,6262,PPLA3,2513395
muskiz,43.33333,-3.1,Bizkaia,7541,PPLA3,3110497
mutiloa,43.02288,-2.27257,Gipuzkoa,253,PPLA3,3115798
mutriku,43.30643,-2.38517,Gipuzkoa,5101,PPLA3,3116018
mutxamel,38.4158,-0.44529,Alicante,23834,PPL,2513465
muxia,43.06753,-9.22221,Coruna,5269,ADM3,6357321
muxika,43.28905,-2.68937,Bizkaia,1468,PPLA3,9883587
nabarniz,43.3256,-2.58562,Bizkaia,227,ADM3,6362443
nacimiento,37.10615,-2.64846,Almeria,512,PPL,2513390
nafria de ucero,41.72273,-3.09499,Soria,46,PPLA3,3115787
najera,42.41822,-2.72865,La Rioja,8427,PPLA3,3115780
nalda,42.33467,-2.4871,La Rioja,1028,PPLA3,3115776
nalec,41.55,1.11667,Lleida,93,PPLA3,3115775
nambroca,39.79771,-3.94434,Toledo,4298,PPLA3,2513384
naquera,39.65,-0.41667,Valencia,6009,PPLA3,2513375
narboneta,39.75,-1.46667,Cuenca,55,PPLA3,2513372
naron,43.50175,-8.19082,Coruna,39238,PPLA3,3115739
narrillos del alamo,40.56673,-5.46584,Avila,91,PPLA3,3115738
narrillos del rebollar,40.66488,-4.96577,Avila,60,PPLA3,3115737
narros,41.84923,-2.29474,Soria,45,PPLA3,3115735
narros de matalayegua,40.6988,-5.92658,Salamanca,238,PPLA3,3115731
narros de salduena,40.87268,-4.86909,Avila,130,PPLA3,3115730
narros del castillo,40.85869,-5.0601,Avila,187,PPLA3,3115733
narros del puerto,40.54131,-4.99291,Avila,38,PPLA3,3115732
naut aran,42.68617,0.90603,Lleida,1758,ADM3,6358784
nava,43.3581,-5.51064,Asturias,5599,PPLA3,3115722
nava de arevalo,40.97803,-4.77573,Avila,857,PPLA3,3115699
nava de bejar,40.47518,-5.67856,Salamanca,110,PPLA3,3115698
nava de francia,40.53572,-6.11628,Salamanca,142,PPLA3,3115697
nava de la asuncion,41.15586,-4.48751,Segovia,3014,PPLA3,3115696
"nava de ricomalillo, la",39.64961,-4.99113,Toledo,635,PPL,2515718
nava de roa,41.61326,-3.96442,Burgos,238,PPLA3,3115689
"nava de santiago, la",39.06328,-6.50525,Badajoz,1040,PPL,2515717
nava de sotrobal,40.89039,-5.28562,Salamanca,180,PPLA3,3115687
nava del barco,40.29321,-5.54022,Avila,110,PPLA3,3115695
nava del rey,41.33036,-5.08095,Valladolid,2103,PPLA3,3115691
"nava, la",37.96025,-6.74541,Huelva,313,PPL,2515723
navacarros,40.39776,-5.71425,Salamanca,136,PPLA3,3115707
navacepedilla de corneja,40.48602,-5.1838,Avila,116,PPLA3,3115705
navacerrada,40.72905,-4.01696,Madrid,2793,PPLA3,3115704
navaconcejo,40.17712,-5.83108,Caceres,1975,PPLA3,3115700
navadijos,40.42524,-5.08285,Avila,46,PPLA3,3115686
navaescurial,40.47163,-5.27756,Avila,60,PPLA3,3115685
navafria,41.05514,-3.82478,Segovia,342,PPLA3,3115684
navahermosa,39.63526,-4.47012,Toledo,4143,PPLA3,2513346
navahondilla,40.3251,-4.49661,Avila,342,PPLA3,3115673
navajas,39.88333,-0.5,Castello,833,PPLA3,2513343
navajun,41.96667,-2.1,La Rioja,20,PPLA3,3115669
naval,42.19503,0.15183,Huesca,250,PPLA3,3115668
navalacruz,40.43993,-4.93122,Avila,279,PPLA3,3115667
navalafuente,40.82063,-3.67266,Madrid,1397,PPLA3,3115666
navalagamella,40.46894,-4.12334,Madrid,2601,PPLA3,3115665
navalcan,40.06667,-5.08333,Toledo,2358,PPLA3,3115660
navalcarnero,40.28908,-4.01197,Madrid,28305,PPLA3,3115659
navaleno,41.8383,-3.00418,Soria,877,PPLA3,3115657
navales,40.78857,-5.47863,Salamanca,337,PPLA3,3115656
navalilla,41.34146,-3.93211,Segovia,116,PPLA3,3115650
navalmanzano,41.21594,-4.25631,Segovia,1186,PPLA3,3115642
navalmoral,40.46028,-4.76859,Avila,417,PPLA3,3115641
navalmoral de bejar,40.42264,-5.7831,Salamanca,58,PPLA3,3115640
navalmoral de la mata,39.89158,-5.54064,Caceres,17401,PPLA3,2513324
navalmoralejo,39.73929,-5.14359,Toledo,73,PPLA3,2513323
"navalmorales, los",39.72526,-4.64227,Toledo,2872,PPL,2514574
navalonguilla,40.27835,-5.50042,Avila,289,PPL,3115636
navalosa,40.40212,-4.92999,Avila,354,PPLA3,3115635
navalperal de pinares,40.59398,-4.41149,Avila,1001,PPLA3,3115634
navalperal de tormes,40.3528,-5.30084,Avila,107,PPLA3,3115633
navalpino,39.22573,-4.59133,Ciudad Real,260,PPLA3,2513320
"navalucillos, los",39.66665,-4.64205,Toledo,2574,PPL,2514573
navaluenga,40.41123,-4.70897,Avila,2152,PPLA3,3115629
navalvillar de ibor,39.58389,-5.41328,Caceres,469,PPLA3,2513314
navalvillar de pela,39.09436,-5.4681,Badajoz,4831,PPLA3,2513313
navamorales,40.47618,-5.47893,Salamanca,82,PPLA3,3115625
navamorcuende,40.15659,-4.78625,Toledo,683,PPLA3,3115624
navaquesera,40.42558,-4.91108,Avila,33,PPLA3,3115617
navarcles,41.75171,1.90357,Barcelona,5973,PPL,3115616
navardun,42.51255,-1.14822,Zaragoza,39,PPLA3,3115615
navares de ayuso,41.37447,-3.70745,Segovia,53,PPLA3,3115614
navares de enmedio,41.38096,-3.72283,Segovia,108,PPLA3,3115613
navares de las cuevas,41.41431,-3.75076,Segovia,23,PPLA3,3115612
navaridas,42.54566,-2.6265,Araba / Alava,220,PPLA3,3115611
navarredonda de gredos,40.36136,-5.13268,Avila,485,PPLA3,7302959
navarredonda de la rinconada,40.60657,-6.01169,Salamanca,203,PPLA3,3115607
navarredonda y san mames,40.98815,-3.72337,Madrid,141,PPL,3115608
navarredondilla,40.45416,-4.82199,Avila,274,PPLA3,3115604
navarres,39.10198,-0.69469,Valencia,3354,PPLA3,2513306
navarrete,42.43068,-2.56466,La Rioja,2881,PPLA3,3115602
navarrevisca,40.36417,-4.89352,Avila,312,PPLA3,3115598
navas,41.89998,1.87763,Barcelona,6145,PPL,3115593
navas de bureba,42.6809,-3.32698,Burgos,41,PPLA3,3115588
navas de estena,39.49481,-4.52155,Ciudad Real,328,PPLA3,2513300
"navas de jadraque, las",41.10482,-3.08839,Guadalajara,32,PPL,3115587
navas de jorquera,39.28333,-1.71667,Albacete,554,PPLA3,2513299
"navas de la concepcion, las",37.93333,-5.46667,Sevilla,1721,PPL,2515305
navas de oro,41.19627,-4.43754,Segovia,1451,PPLA3,3115584
navas de riofrio,40.86708,-4.1346,Segovia,423,PPL,3115582
navas de san antonio,40.7604,-4.33052,Segovia,430,PPL,3115581
navas de san juan,38.18382,-3.31598,Jaen,4982,PPLA3,6697035
navas del madrono,39.6229,-6.6526,Caceres,1412,PPL,2513298
"navas del marques, las",40.60244,-4.33449,Avila,5728,PPL,3118888
navas del rey,40.3861,-4.25117,Madrid,2666,PPLA3,3115585
navascues/nabaskoze,42.71758,-1.11744,Navarra,171,PPLA3,3115589
navasfrias,40.29679,-6.81975,Salamanca,508,PPLA3,3115580
navata,42.22353,2.8611,Girona,1254,PPLA3,3115577
navatalgordo,40.4152,-4.87155,Avila,255,PPLA3,3115576
navatejares,40.33602,-5.5322,Avila,61,PPLA3,3115575
naves,41.98961,1.63336,Lleida,291,ADM3,6358887
navezuelas,39.50918,-5.43766,Caceres,668,PPLA3,2513288
navia,43.53544,-6.71935,Asturias,8982,PPLA3,3115553
navia de suarna,42.96667,-7,Lugo,1337,PPLA3,3115550
navianos de valverde,41.95319,-5.81781,Zamora,205,PPLA3,3115547
nazar,42.63686,-2.27966,Navarra,50,PPLA3,3115543
nebreda,41.96881,-3.6343,Burgos,73,PPLA3,3115539
neda,43.49955,-8.15935,Coruna,5422,PPL,3115537
negredo,41.02737,-2.85878,Guadalajara,26,PPLA3,3115524
negreira,42.90402,-8.74273,Coruna,7079,PPL,3115523
negrilla de palencia,41.09185,-5.59165,Salamanca,129,PPLA3,3115519
negueira de muniz,43.13458,-6.89445,Lugo,213,PPL,3115510
neila,42.06016,-2.99691,Burgos,206,PPLA3,3115508
neila de san miguel,40.42372,-5.6509,Avila,84,PPLA3,3115505
nepas,41.52639,-2.39866,Soria,67,PPLA3,3115492
